track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P4,316,31600,pedestrian/bicycle,1054.002,993.692,-3.226,0.919
P4,317,31700,pedestrian/bicycle,1053.683,993.782,-3.155,0.869
P4,318,31800,pedestrian/bicycle,1053.372,993.866,-3.077,0.818
P4,319,31900,pedestrian/bicycle,1053.068,993.945,-2.995,0.771
P4,320,32000,pedestrian/bicycle,1052.773,994.02,-2.913,0.728
P4,321,32100,pedestrian/bicycle,1052.486,994.091,-2.825,0.686
P4,322,32200,pedestrian/bicycle,1052.208,994.158,-2.734,0.644
P4,323,32300,pedestrian/bicycle,1051.939,994.22,-2.648,0.599
P4,324,32400,pedestrian/bicycle,1051.678,994.278,-2.573,0.56
P4,325,32500,pedestrian/bicycle,1051.424,994.332,-2.505,0.531
P4,326,32600,pedestrian/bicycle,1051.176,994.384,-2.438,0.508
P4,327,32700,pedestrian/bicycle,1050.936,994.434,-2.376,0.491
P4,328,32800,pedestrian/bicycle,1050.701,994.483,-2.328,0.478
P4,329,32900,pedestrian/bicycle,1050.469,994.53,-2.296,0.47
P4,330,33000,pedestrian/bicycle,1050.24,994.577,-2.283,0.465
P4,331,33100,pedestrian/bicycle,1050.012,994.623,-2.282,0.463
P4,332,33200,pedestrian/bicycle,1049.784,994.669,-2.286,0.46
P4,333,33300,pedestrian/bicycle,1049.555,994.715,-2.286,0.454
P4,334,33400,pedestrian/bicycle,1049.327,994.76,-2.28,0.442
P4,335,33500,pedestrian/bicycle,1049.099,994.803,-2.269,0.427
P4,336,33600,pedestrian/bicycle,1048.873,994.845,-2.257,0.407
P4,337,33700,pedestrian/bicycle,1048.648,994.885,-2.246,0.386
P4,338,33800,pedestrian/bicycle,1048.424,994.922,-2.233,0.368
P4,339,33900,pedestrian/bicycle,1048.202,994.958,-2.213,0.35
P4,340,34000,pedestrian/bicycle,1047.982,994.992,-2.185,0.336
P4,341,34100,pedestrian/bicycle,1047.765,995.026,-2.155,0.328
P4,342,34200,pedestrian/bicycle,1047.551,995.058,-2.119,0.327
P4,343,34300,pedestrian/bicycle,1047.342,995.091,-2.073,0.334
P4,344,34400,pedestrian/bicycle,1047.137,995.126,-2.025,0.347
P4,345,34500,pedestrian/bicycle,1046.936,995.161,-1.99,0.361
P4,346,34600,pedestrian/bicycle,1046.738,995.198,-1.962,0.374
P4,347,34700,pedestrian/bicycle,1046.543,995.236,-1.936,0.383
P4,348,34800,pedestrian/bicycle,1046.351,995.274,-1.914,0.388
P4,349,34900,pedestrian/bicycle,1046.161,995.313,-1.89,0.388
P4,350,35000,pedestrian/bicycle,1045.973,995.352,-1.865,0.385
P4,351,35100,pedestrian/bicycle,1045.788,995.39,-1.844,0.381
P4,352,35200,pedestrian/bicycle,1045.604,995.428,-1.826,0.379
P4,353,35300,pedestrian/bicycle,1045.422,995.466,-1.813,0.378
P4,354,35400,pedestrian/bicycle,1045.241,995.503,-1.801,0.375
P4,355,35500,pedestrian/bicycle,1045.062,995.541,-1.787,0.373
P4,356,35600,pedestrian/bicycle,1044.884,995.578,-1.773,0.375
P4,357,35700,pedestrian/bicycle,1044.707,995.616,-1.763,0.382
P4,358,35800,pedestrian/bicycle,1044.531,995.654,-1.755,0.385
P4,359,35900,pedestrian/bicycle,1044.356,995.693,-1.746,0.384
P4,360,36000,pedestrian/bicycle,1044.182,995.731,-1.735,0.381
P4,361,36100,pedestrian/bicycle,1044.009,995.769,-1.721,0.373
P4,362,36200,pedestrian/bicycle,1043.838,995.806,-1.709,0.369
P4,363,36300,pedestrian/bicycle,1043.667,995.843,-1.704,0.374
P4,364,36400,pedestrian/bicycle,1043.497,995.881,-1.703,0.386
P4,365,36500,pedestrian/bicycle,1043.326,995.92,-1.702,0.396
P4,366,36600,pedestrian/bicycle,1043.157,995.96,-1.695,0.409
P4,367,36700,pedestrian/bicycle,1042.988,996.002,-1.675,0.423
P4,368,36800,pedestrian/bicycle,1042.822,996.045,-1.646,0.437
P4,369,36900,pedestrian/bicycle,1042.659,996.089,-1.609,0.45
P4,370,37000,pedestrian/bicycle,1042.501,996.135,-1.566,0.46
P4,371,37100,pedestrian/bicycle,1042.346,996.181,-1.525,0.468
P4,372,37200,pedestrian/bicycle,1042.195,996.228,-1.489,0.474
P4,373,37300,pedestrian/bicycle,1042.048,996.276,-1.464,0.482
P4,374,37400,pedestrian/bicycle,1041.902,996.325,-1.458,0.493
P4,375,37500,pedestrian/bicycle,1041.755,996.375,-1.468,0.509
P4,376,37600,pedestrian/bicycle,1041.607,996.427,-1.493,0.527
P4,377,37700,pedestrian/bicycle,1041.456,996.48,-1.535,0.541
P4,378,37800,pedestrian/bicycle,1041.299,996.535,-1.597,0.553
P4,379,37900,pedestrian/bicycle,1041.135,996.591,-1.679,0.571
P4,380,38000,pedestrian/bicycle,1040.963,996.649,-1.775,0.593
P4,381,38100,pedestrian/bicycle,1040.78,996.71,-1.88,0.614
P4,382,38200,pedestrian/bicycle,1040.587,996.772,-1.986,0.632
P4,383,38300,pedestrian/bicycle,1040.383,996.836,-2.084,0.649
P4,384,38400,pedestrian/bicycle,1040.171,996.901,-2.168,0.662
P4,385,38500,pedestrian/bicycle,1039.95,996.968,-2.24,0.676
